ProcessDate,SourceUrl,FileSize,ElapsedTime,StatusCode
2022-05-11 15:58:27,https://eu-west-1-latency-test-pfg-unicamp.s3.eu-west-1.amazonaws.com/eu-west-1/1kb,1kb,1169.3525829315186,200
2022-05-11 15:58:27,https://eu-west-1-latency-test-pfg-unicamp.s3.eu-west-1.amazonaws.com/eu-west-1/1kb,1kb,974.6122078895569,200
2022-05-11 15:58:27,https://eu-west-1-latency-test-pfg-unicamp.s3.eu-west-1.amazonaws.com/eu-west-1/1kb,1kb,1212.7532920837402,200
2022-05-11 15:58:27,https://eu-west-1-latency-test-pfg-unicamp.s3.eu-west-1.amazonaws.com/eu-west-1/1kb,1kb,1104.2988753318787,200
2022-05-11 15:58:27,https://eu-west-1-latency-test-pfg-unicamp.s3.eu-west-1.amazonaws.com/eu-west-1/1kb,1kb,1018.9175410270691,200
2022-05-11 15:58:27,https://eu-west-1-latency-test-pfg-unicamp.s3.eu-west-1.amazonaws.com/eu-west-1/1kb,1kb,1050.4269580841064,200
2022-05-11 15:58:27,https://eu-west-1-latency-test-pfg-unicamp.s3.eu-west-1.amazonaws.com/eu-west-1/1kb,1kb,1064.979917049408,200
2022-05-11 15:58:27,https://eu-west-1-latency-test-pfg-unicamp.s3.eu-west-1.amazonaws.com/eu-west-1/1kb,1kb,1032.0236673355103,200
2022-05-11 15:58:27,https://eu-west-1-latency-test-pfg-unicamp.s3.eu-west-1.amazonaws.com/eu-west-1/1kb,1kb,1059.3559169769287,200
2022-05-11 15:58:27,https://eu-west-1-latency-test-pfg-unicamp.s3.eu-west-1.amazonaws.com/eu-west-1/1kb,1kb,1045.4570422172546,200
2022-05-11 15:58:27,https://gpspelle.click/eu-west-1/1kb,1kb,133.02016687393188,200
2022-05-11 15:58:27,https://gpspelle.click/eu-west-1/1kb,1kb,39.67920780181885,200
2022-05-11 15:58:27,https://gpspelle.click/eu-west-1/1kb,1kb,69.51329183578491,200
2022-05-11 15:58:27,https://gpspelle.click/eu-west-1/1kb,1kb,46.276000022888184,200
2022-05-11 15:58:27,https://gpspelle.click/eu-west-1/1kb,1kb,40.96583318710327,200
2022-05-11 15:58:27,https://gpspelle.click/eu-west-1/1kb,1kb,104.11845874786377,200
2022-05-11 15:58:27,https://gpspelle.click/eu-west-1/1kb,1kb,37.49120807647705,200
2022-05-11 15:58:27,https://gpspelle.click/eu-west-1/1kb,1kb,37.300833225250244,200
2022-05-11 15:58:27,https://gpspelle.click/eu-west-1/1kb,1kb,66.17966604232788,200
2022-05-11 15:58:27,https://gpspelle.click/eu-west-1/1kb,1kb,197.23391675949097,200
2022-05-11 15:58:27,https://eu-west-1-latency-test-pfg-unicamp.s3.eu-west-1.amazonaws.com/eu-west-1/10kb,10kb,1038.2586245536804,200
2022-05-11 15:58:27,https://eu-west-1-latency-test-pfg-unicamp.s3.eu-west-1.amazonaws.com/eu-west-1/10kb,10kb,1049.7037501335144,200
2022-05-11 15:58:27,https://eu-west-1-latency-test-pfg-unicamp.s3.eu-west-1.amazonaws.com/eu-west-1/10kb,10kb,1049.6395840644836,200
2022-05-11 15:58:27,https://eu-west-1-latency-test-pfg-unicamp.s3.eu-west-1.amazonaws.com/eu-west-1/10kb,10kb,2098.21954202652,200
2022-05-11 15:58:27,https://eu-west-1-latency-test-pfg-unicamp.s3.eu-west-1.amazonaws.com/eu-west-1/10kb,10kb,1048.2135410308838,200
2022-05-11 15:58:27,https://eu-west-1-latency-test-pfg-unicamp.s3.eu-west-1.amazonaws.com/eu-west-1/10kb,10kb,1045.5075840950012,200
2022-05-11 15:58:27,https://eu-west-1-latency-test-pfg-unicamp.s3.eu-west-1.amazonaws.com/eu-west-1/10kb,10kb,1049.9371252059937,200
2022-05-11 15:58:27,https://eu-west-1-latency-test-pfg-unicamp.s3.eu-west-1.amazonaws.com/eu-west-1/10kb,10kb,1085.013207912445,200
2022-05-11 15:58:27,https://eu-west-1-latency-test-pfg-unicamp.s3.eu-west-1.amazonaws.com/eu-west-1/10kb,10kb,1012.8148341178894,200
